,ID,Tuổi,Giới tính,Ngành nghề,Tình trạng hôn nhân
5485,5486,22,Nữ,Công việc tự do,Độc thân
5486,5487,23,Nam,Thất nghiệp,Độc thân
5487,5488,27,Nữ,Nhân viên văn phòng,Độc thân
5488,5489,29,Nam,Công nhân,Độc thân
5489,5490,27,Nam,Kinh doanh,Độc thân
5490,5491,30,Nữ,Công việc tự do,Độc thân
5491,5492,30,Nữ,Công chức,Độc thân
5492,5493,28,Nữ,Thất nghiệp,Đã kết hôn
5493,5494,23,Nữ,Công nhân,Đã kết hôn
5494,5495,25,Nữ,Sinh viên,Độc thân
5495,5496,25,Nữ,Nhân viên văn phòng,Độc thân
5496,5497,28,Nữ,Công nhân,Đã kết hôn
5497,5498,26,Nam,Công việc tự do,Khác
5498,5499,25,Nữ,Thất nghiệp,Khác
5499,5500,30,Nam,Công nhân,Đã kết hôn
5500,5501,28,Nam,Sinh viên,Độc thân
5501,5502,19,Nữ,Kinh doanh,Đã kết hôn
5502,5503,29,Nam,Nhân viên văn phòng,Đã kết hôn
5503,5504,27,Nữ,Công việc tự do,Độc thân
5504,5505,29,Nam,Thất nghiệp,Độc thân
5505,5506,28,Nam,Nhân viên văn phòng,Độc thân
5506,5507,18,Nam,Nhân viên văn phòng,Độc thân
5507,5508,27,Nữ,Công chức,Độc thân
5508,5509,19,Nam,Nhân viên văn phòng,Độc thân
5509,5510,19,Nam,Công nhân,Độc thân
5510,5511,29,Nam,Công nhân,Độc thân
5511,5512,20,Nữ,Kinh doanh,Độc thân
5512,5513,27,Nam,Sinh viên,Đã kết hôn
5513,5514,24,Nữ,Thất nghiệp,Độc thân
5514,5515,19,Nam,Thất nghiệp,Đã kết hôn
5515,5516,18,Nam,Công việc tự do,Đã kết hôn
5516,5517,23,Nam,Công nhân,Đã kết hôn
5517,5518,26,Nữ,Nhân viên văn phòng,Đã kết hôn
5518,5519,20,Nam,Sinh viên,Độc thân
5519,5520,23,Nam,Công việc tự do,Độc thân
5520,5521,20,Nam,Thất nghiệp,Độc thân
5521,5522,30,Nam,Công việc tự do,Khác
5522,5523,18,Nữ,Công việc tự do,Độc thân
5523,5524,30,Nam,Thất nghiệp,Độc thân
5524,5525,29,Nam,Công việc tự do,Đã kết hôn
5525,5526,22,Nam,Kinh doanh,Đã kết hôn
5526,5527,27,Nam,Công việc tự do,Đã kết hôn
5527,5528,30,Nữ,Sinh viên,Độc thân
5528,5529,28,Nam,Công nhân,Độc thân
5529,5530,21,Nam,Sinh viên,Độc thân
5530,5531,24,Nữ,Nhân viên văn phòng,Độc thân
5531,5532,23,Nam,Công chức,Đã kết hôn
5532,5533,27,Nam,Kinh doanh,Độc thân
5533,5534,24,Nam,Kinh doanh,Độc thân
5534,5535,22,Nữ,Nhân viên văn phòng,Đã kết hôn
5535,5536,21,Nam,Thất nghiệp,Độc thân
5536,5537,24,Nữ,Sinh viên,Đã kết hôn
5537,5538,24,Nữ,Sinh viên,Đã kết hôn
5538,5539,23,Nữ,Nhân viên văn phòng,Đã kết hôn
5539,5540,25,Nữ,Thất nghiệp,Độc thân
5540,5541,21,Nữ,Công chức,Độc thân
5541,5542,27,Nữ,Công việc tự do,Đã kết hôn
5542,5543,22,Nữ,Thất nghiệp,Đã kết hôn
5543,5544,21,Nam,Công việc tự do,Độc thân
5544,5545,29,Nam,Công nhân,Độc thân
5545,5546,18,Nữ,Sinh viên,Độc thân
5546,5547,29,Nữ,Sinh viên,Khác
5547,5548,25,Nữ,Nhân viên văn phòng,Độc thân
5548,5549,18,Nữ,Nhân viên văn phòng,Độc thân
5549,5550,22,Nữ,Công việc tự do,Độc thân
5550,5551,23,Nữ,Thất nghiệp,Độc thân
5551,5552,23,Nam,Sinh viên,Đã kết hôn
5552,5553,30,Nam,Sinh viên,Độc thân
5553,5554,22,Nữ,Kinh doanh,Độc thân
5554,5555,20,Nữ,Công nhân,Độc thân
5555,5556,22,Nữ,Công nhân,Độc thân
5556,5557,29,Nam,Công việc tự do,Độc thân
5557,5558,25,Nữ,Công chức,Độc thân
5558,5559,19,Nam,Thất nghiệp,Độc thân
5559,5560,23,Nam,Sinh viên,Đã kết hôn
5560,5561,26,Nam,Kinh doanh,Độc thân
5561,5562,25,Nữ,Thất nghiệp,Khác
5562,5563,28,Nữ,Sinh viên,Độc thân
5563,5564,25,Nam,Nhân viên văn phòng,Độc thân
5564,5565,25,Nam,Thất nghiệp,Độc thân
5565,5566,30,Nam,Công việc tự do,Độc thân
5566,5567,24,Nam,Thất nghiệp,Độc thân
5567,5568,25,Nữ,Công chức,Độc thân
5568,5569,30,Nam,Thất nghiệp,Độc thân
5569,5570,23,Nữ,Thất nghiệp,Độc thân
5570,5571,19,Nam,Thất nghiệp,Độc thân
5571,5572,19,Nữ,Công nhân,Độc thân
5572,5573,25,Nam,Sinh viên,Độc thân
5573,5574,28,Nữ,Công chức,Đã kết hôn
5574,5575,18,Nữ,Công việc tự do,Độc thân
5575,5576,23,Nữ,Công nhân,Đã kết hôn
5576,5577,30,Nam,Sinh viên,Độc thân
5577,5578,23,Nữ,Kinh doanh,Khác
5578,5579,28,Nam,Công việc tự do,Độc thân
5579,5580,21,Nữ,Sinh viên,Khác
5580,5581,29,Nữ,Công nhân,Độc thân
5581,5582,28,Nam,Công nhân,Độc thân
5582,5583,30,Nữ,Kinh doanh,Độc thân
5583,5584,28,Nữ,Công việc tự do,Độc thân
5584,5585,30,Nam,Công việc tự do,Đã kết hôn
5585,5586,27,Nữ,Công chức,Độc thân
5586,5587,20,Nữ,Sinh viên,Độc thân
5587,5588,30,Nữ,Công chức,Độc thân
5588,5589,28,Nữ,Công nhân,Độc thân
5589,5590,20,Nam,Công nhân,Độc thân
5590,5591,30,Nữ,Thất nghiệp,Độc thân
5591,5592,30,Nữ,Kinh doanh,Độc thân
5592,5593,18,Nữ,Kinh doanh,Độc thân
5593,5594,20,Nữ,Công việc tự do,Độc thân
5594,5595,21,Nữ,Công chức,Độc thân
5595,5596,28,Nữ,Công nhân,Độc thân
5596,5597,28,Nữ,Thất nghiệp,Độc thân
5597,5598,22,Nữ,Sinh viên,Độc thân
5598,5599,20,Nam,Thất nghiệp,Đã kết hôn
5599,5600,23,Nam,Nhân viên văn phòng,Đã kết hôn
5600,5601,28,Nam,Sinh viên,Khác
5601,5602,29,Nam,Kinh doanh,Độc thân
5602,5603,22,Nữ,Sinh viên,Đã kết hôn
5603,5604,20,Nữ,Công nhân,Độc thân
5604,5605,23,Nam,Công chức,Độc thân
5605,5606,23,Nam,Thất nghiệp,Độc thân
5606,5607,25,Nam,Công việc tự do,Đã kết hôn
5607,5608,19,Nữ,Công chức,Đã kết hôn
5608,5609,18,Nữ,Nhân viên văn phòng,Độc thân
5609,5610,21,Nam,Công việc tự do,Độc thân
5610,5611,24,Nam,Nhân viên văn phòng,Độc thân
5611,5612,28,Nam,Nhân viên văn phòng,Khác
5612,5613,27,Nam,Công nhân,Đã kết hôn
5613,5614,20,Nam,Công nhân,Độc thân
5614,5615,20,Nữ,Kinh doanh,Độc thân
5615,5616,22,Nam,Kinh doanh,Độc thân
5616,5617,22,Nữ,Nhân viên văn phòng,Đã kết hôn
5617,5618,30,Nam,Công chức,Đã kết hôn
5618,5619,27,Nam,Kinh doanh,Độc thân
5619,5620,20,Nữ,Công nhân,Độc thân
5620,5621,26,Nam,Kinh doanh,Đã kết hôn
5621,5622,21,Nữ,Nhân viên văn phòng,Độc thân
5622,5623,30,Nữ,Thất nghiệp,Khác
5623,5624,30,Nam,Công việc tự do,Độc thân
5624,5625,20,Nam,Công chức,Đã kết hôn
5625,5626,28,Nữ,Công chức,Đã kết hôn
5626,5627,19,Nữ,Sinh viên,Độc thân
5627,5628,27,Nam,Kinh doanh,Khác
5628,5629,30,Nữ,Công chức,Độc thân
5629,5630,28,Nam,Thất nghiệp,Đã kết hôn
5630,5631,26,Nữ,Thất nghiệp,Khác
5631,5632,21,Nam,Công nhân,Độc thân
5632,5633,20,Nữ,Công việc tự do,Độc thân
5633,5634,24,Nữ,Công nhân,Độc thân
5634,5635,25,Nam,Kinh doanh,Đã kết hôn
5635,5636,28,Nữ,Nhân viên văn phòng,Đã kết hôn
5636,5637,19,Nữ,Thất nghiệp,Độc thân
5637,5638,24,Nữ,Thất nghiệp,Đã kết hôn
5638,5639,29,Nữ,Sinh viên,Độc thân
5639,5640,22,Nữ,Sinh viên,Độc thân
5640,5641,28,Nữ,Thất nghiệp,Độc thân
5641,5642,22,Nữ,Công việc tự do,Độc thân
5642,5643,20,Nam,Công chức,Độc thân
5643,5644,22,Nữ,Công chức,Độc thân
5644,5645,29,Nữ,Thất nghiệp,Độc thân
5645,5646,19,Nam,Công chức,Đã kết hôn
5646,5647,21,Nữ,Sinh viên,Độc thân
5647,5648,23,Nữ,Nhân viên văn phòng,Độc thân
5648,5649,18,Nam,Công chức,Độc thân
5649,5650,27,Nữ,Công nhân,Đã kết hôn
5650,5651,21,Nữ,Thất nghiệp,Đã kết hôn
5651,5652,23,Nam,Công chức,Đã kết hôn
5652,5653,26,Nam,Nhân viên văn phòng,Đã kết hôn
5653,5654,28,Nữ,Thất nghiệp,Độc thân
5654,5655,28,Nữ,Công việc tự do,Độc thân
5655,5656,30,Nam,Công việc tự do,Đã kết hôn
5656,5657,19,Nữ,Sinh viên,Đã kết hôn
5657,5658,28,Nam,Nhân viên văn phòng,Độc thân
5658,5659,24,Nam,Công nhân,Đã kết hôn
5659,5660,23,Nam,Nhân viên văn phòng,Đã kết hôn
5660,5661,19,Nữ,Công nhân,Khác
5661,5662,25,Nam,Công nhân,Khác
5662,5663,24,Nam,Nhân viên văn phòng,Độc thân
5663,5664,28,Nam,Thất nghiệp,Độc thân
5664,5665,22,Nữ,Kinh doanh,Độc thân
5665,5666,29,Nữ,Nhân viên văn phòng,Độc thân
5666,5667,22,Nữ,Thất nghiệp,Đã kết hôn
5667,5668,24,Nam,Công nhân,Độc thân
5668,5669,26,Nữ,Thất nghiệp,Độc thân
5669,5670,28,Nữ,Thất nghiệp,Độc thân
5670,5671,26,Nam,Công chức,Đã kết hôn
5671,5672,26,Nam,Công việc tự do,Độc thân
5672,5673,23,Nữ,Công việc tự do,Độc thân
5673,5674,27,Nữ,Sinh viên,Độc thân
5674,5675,23,Nam,Công việc tự do,Độc thân
5675,5676,20,Nữ,Kinh doanh,Khác
5676,5677,18,Nam,Công nhân,Đã kết hôn
5677,5678,24,Nam,Nhân viên văn phòng,Độc thân
5678,5679,21,Nữ,Nhân viên văn phòng,Đã kết hôn
5679,5680,18,Nữ,Kinh doanh,Độc thân
5680,5681,25,Nữ,Công việc tự do,Đã kết hôn
5681,5682,29,Nữ,Công nhân,Độc thân
5682,5683,23,Nam,Công việc tự do,Đã kết hôn
5683,5684,23,Nữ,Thất nghiệp,Độc thân
5684,5685,19,Nữ,Sinh viên,Độc thân
5685,5686,18,Nữ,Công việc tự do,Độc thân
5686,5687,30,Nam,Sinh viên,Độc thân
5687,5688,19,Nữ,Nhân viên văn phòng,Đã kết hôn
5688,5689,21,Nữ,Công nhân,Độc thân
5689,5690,19,Nam,Công chức,Độc thân
5690,5691,18,Nam,Thất nghiệp,Đã kết hôn
5691,5692,24,Nam,Sinh viên,Độc thân
5692,5693,28,Nam,Công việc tự do,Đã kết hôn
5693,5694,28,Nam,Thất nghiệp,Độc thân
5694,5695,29,Nữ,Công việc tự do,Độc thân
5695,5696,25,Nam,Thất nghiệp,Đã kết hôn
5696,5697,23,Nam,Nhân viên văn phòng,Độc thân
5697,5698,21,Nam,Kinh doanh,Độc thân
5698,5699,23,Nam,Thất nghiệp,Đã kết hôn
5699,5700,20,Nam,Công chức,Độc thân
5700,5701,29,Nam,Kinh doanh,Đã kết hôn
5701,5702,25,Nam,Công việc tự do,Đã kết hôn
5702,5703,27,Nam,Kinh doanh,Độc thân
5703,5704,30,Nữ,Thất nghiệp,Đã kết hôn
5704,5705,30,Nữ,Công chức,Độc thân
5705,5706,19,Nữ,Công chức,Độc thân
5706,5707,22,Nam,Công nhân,Đã kết hôn
5707,5708,18,Nam,Kinh doanh,Đã kết hôn
5708,5709,23,Nam,Công nhân,Đã kết hôn
5709,5710,19,Nữ,Công việc tự do,Đã kết hôn
5710,5711,21,Nam,Công việc tự do,Độc thân
5711,5712,23,Nam,Công việc tự do,Độc thân
5712,5713,27,Nam,Nhân viên văn phòng,Độc thân
5713,5714,28,Nữ,Kinh doanh,Độc thân
5714,5715,25,Nữ,Sinh viên,Độc thân
5715,5716,29,Nam,Công chức,Đã kết hôn
5716,5717,25,Nữ,Sinh viên,Độc thân
5717,5718,28,Nam,Công việc tự do,Đã kết hôn
5718,5719,23,Nam,Thất nghiệp,Đã kết hôn
5719,5720,21,Nữ,Thất nghiệp,Độc thân
5720,5721,25,Nữ,Kinh doanh,Độc thân
5721,5722,30,Nữ,Thất nghiệp,Độc thân
5722,5723,25,Nữ,Công nhân,Độc thân
5723,5724,27,Nam,Sinh viên,Đã kết hôn
5724,5725,18,Nam,Thất nghiệp,Độc thân
5725,5726,21,Nữ,Công việc tự do,Đã kết hôn
5726,5727,21,Nữ,Sinh viên,Đã kết hôn
5727,5728,24,Nam,Sinh viên,Độc thân
5728,5729,28,Nam,Công chức,Đã kết hôn
5729,5730,24,Nam,Sinh viên,Độc thân
5730,5731,30,Nam,Công việc tự do,Độc thân
5731,5732,28,Nữ,Công chức,Độc thân
5732,5733,25,Nữ,Công việc tự do,Độc thân
5733,5734,28,Nữ,Nhân viên văn phòng,Độc thân
5734,5735,22,Nam,Thất nghiệp,Khác
5735,5736,24,Nam,Nhân viên văn phòng,Độc thân
5736,5737,25,Nữ,Thất nghiệp,Độc thân
5737,5738,26,Nữ,Nhân viên văn phòng,Độc thân
5738,5739,20,Nữ,Sinh viên,Độc thân
5739,5740,20,Nam,Kinh doanh,Độc thân
5740,5741,21,Nữ,Công việc tự do,Độc thân
5741,5742,22,Nam,Nhân viên văn phòng,Độc thân
5742,5743,27,Nữ,Kinh doanh,Độc thân
5743,5744,18,Nữ,Nhân viên văn phòng,Độc thân
5744,5745,24,Nữ,Thất nghiệp,Đã kết hôn
5745,5746,26,Nam,Nhân viên văn phòng,Độc thân
5746,5747,25,Nam,Kinh doanh,Đã kết hôn
5747,5748,22,Nam,Nhân viên văn phòng,Độc thân
5748,5749,21,Nam,Sinh viên,Độc thân
5749,5750,29,Nam,Sinh viên,Độc thân
5750,5751,24,Nam,Công chức,Độc thân
5751,5752,22,Nữ,Sinh viên,Độc thân
5752,5753,24,Nam,Công nhân,Khác
5753,5754,29,Nữ,Công chức,Độc thân
5754,5755,18,Nam,Nhân viên văn phòng,Khác
5755,5756,18,Nữ,Công nhân,Độc thân
5756,5757,27,Nữ,Công việc tự do,Độc thân
5757,5758,30,Nam,Kinh doanh,Độc thân
5758,5759,20,Nữ,Công việc tự do,Độc thân
5759,5760,28,Nam,Công nhân,Đã kết hôn
5760,5761,19,Nam,Sinh viên,Đã kết hôn
5761,5762,19,Nam,Thất nghiệp,Đã kết hôn
5762,5763,24,Nam,Nhân viên văn phòng,Độc thân
5763,5764,29,Nữ,Công chức,Độc thân
5764,5765,27,Nam,Thất nghiệp,Khác
5765,5766,19,Nữ,Thất nghiệp,Độc thân
5766,5767,28,Nữ,Nhân viên văn phòng,Đã kết hôn
5767,5768,21,Nữ,Sinh viên,Độc thân
5768,5769,19,Nam,Nhân viên văn phòng,Khác
5769,5770,23,Nữ,Kinh doanh,Đã kết hôn
5770,5771,25,Nam,Thất nghiệp,Khác
5771,5772,27,Nữ,Kinh doanh,Độc thân
5772,5773,21,Nam,Kinh doanh,Độc thân
5773,5774,22,Nam,Công việc tự do,Độc thân
5774,5775,21,Nam,Sinh viên,Đã kết hôn
5775,5776,20,Nam,Kinh doanh,Đã kết hôn
5776,5777,22,Nữ,Công nhân,Độc thân
5777,5778,26,Nữ,Kinh doanh,Độc thân
5778,5779,25,Nam,Công chức,Độc thân
5779,5780,25,Nữ,Công việc tự do,Đã kết hôn
5780,5781,25,Nam,Công nhân,Độc thân
5781,5782,29,Nam,Thất nghiệp,Độc thân
5782,5783,25,Nữ,Sinh viên,Độc thân
5783,5784,24,Nam,Sinh viên,Độc thân
5784,5785,25,Nam,Công chức,Đã kết hôn
5785,5786,28,Nam,Thất nghiệp,Độc thân
5786,5787,25,Nam,Kinh doanh,Độc thân
5787,5788,30,Nam,Công nhân,Độc thân
5788,5789,25,Nữ,Công chức,Độc thân
5789,5790,29,Nữ,Công nhân,Độc thân
5790,5791,27,Nữ,Kinh doanh,Độc thân
5791,5792,24,Nam,Thất nghiệp,Độc thân
5792,5793,29,Nam,Kinh doanh,Độc thân
5793,5794,18,Nam,Nhân viên văn phòng,Đã kết hôn
5794,5795,21,Nam,Nhân viên văn phòng,Đã kết hôn
5795,5796,30,Nam,Kinh doanh,Khác
5796,5797,30,Nam,Công việc tự do,Đã kết hôn
5797,5798,21,Nữ,Công chức,Độc thân
5798,5799,22,Nam,Nhân viên văn phòng,Độc thân
5799,5800,27,Nữ,Kinh doanh,Đã kết hôn
5800,5801,23,Nam,Công nhân,Độc thân
5801,5802,21,Nữ,Công chức,Độc thân
5802,5803,19,Nam,Thất nghiệp,Độc thân
5803,5804,23,Nữ,Nhân viên văn phòng,Độc thân
5804,5805,25,Nữ,Thất nghiệp,Độc thân
5805,5806,25,Nam,Công việc tự do,Độc thân
5806,5807,24,Nam,Công chức,Độc thân
5807,5808,23,Nữ,Công chức,Đã kết hôn
5808,5809,19,Nam,Sinh viên,Độc thân
5809,5810,24,Nam,Công nhân,Khác
5810,5811,28,Nam,Công việc tự do,Độc thân
5811,5812,29,Nữ,Công việc tự do,Độc thân
5812,5813,22,Nam,Thất nghiệp,Độc thân
5813,5814,23,Nữ,Công việc tự do,Độc thân
5814,5815,27,Nữ,Công nhân,Độc thân
5815,5816,25,Nam,Công việc tự do,Độc thân
5816,5817,25,Nữ,Sinh viên,Đã kết hôn
5817,5818,20,Nam,Nhân viên văn phòng,Đã kết hôn
5818,5819,29,Nam,Công nhân,Độc thân
5819,5820,29,Nữ,Công việc tự do,Độc thân
5820,5821,24,Nữ,Kinh doanh,Độc thân
5821,5822,18,Nữ,Nhân viên văn phòng,Độc thân
5822,5823,18,Nữ,Thất nghiệp,Độc thân
5823,5824,24,Nữ,Công chức,Khác
5824,5825,27,Nam,Công nhân,Độc thân
5825,5826,26,Nữ,Kinh doanh,Đã kết hôn
5826,5827,24,Nam,Công chức,Độc thân
5827,5828,27,Nam,Kinh doanh,Đã kết hôn
5828,5829,22,Nữ,Công việc tự do,Độc thân
5829,5830,25,Nữ,Công nhân,Đã kết hôn
5830,5831,19,Nữ,Thất nghiệp,Đã kết hôn
5831,5832,26,Nữ,Công việc tự do,Độc thân
5832,5833,23,Nữ,Công chức,Độc thân
5833,5834,30,Nam,Thất nghiệp,Khác
5834,5835,26,Nam,Sinh viên,Đã kết hôn
5835,5836,19,Nam,Kinh doanh,Độc thân
5836,5837,20,Nữ,Sinh viên,Độc thân
5837,5838,29,Nữ,Công chức,Độc thân
5838,5839,25,Nam,Công việc tự do,Độc thân
5839,5840,18,Nữ,Thất nghiệp,Độc thân
5840,5841,27,Nữ,Thất nghiệp,Độc thân
5841,5842,24,Nữ,Thất nghiệp,Độc thân
5842,5843,24,Nam,Nhân viên văn phòng,Đã kết hôn
5843,5844,30,Nữ,Kinh doanh,Đã kết hôn
5844,5845,18,Nam,Nhân viên văn phòng,Độc thân
5845,5846,26,Nữ,Công nhân,Đã kết hôn
5846,5847,25,Nữ,Kinh doanh,Độc thân
5847,5848,21,Nam,Sinh viên,Độc thân
5848,5849,27,Nữ,Nhân viên văn phòng,Đã kết hôn
5849,5850,28,Nữ,Công chức,Độc thân
5850,5851,22,Nữ,Công nhân,Độc thân
5851,5852,19,Nam,Kinh doanh,Độc thân
5852,5853,30,Nữ,Thất nghiệp,Độc thân
5853,5854,26,Nữ,Công chức,Đã kết hôn
5854,5855,29,Nữ,Công nhân,Khác
5855,5856,29,Nữ,Sinh viên,Đã kết hôn
5856,5857,23,Nữ,Thất nghiệp,Đã kết hôn
5857,5858,20,Nam,Công chức,Đã kết hôn
5858,5859,29,Nam,Kinh doanh,Đã kết hôn
5859,5860,24,Nữ,Công nhân,Độc thân
5860,5861,26,Nữ,Công việc tự do,Đã kết hôn
5861,5862,20,Nam,Kinh doanh,Độc thân
5862,5863,19,Nữ,Kinh doanh,Đã kết hôn
5863,5864,24,Nữ,Thất nghiệp,Độc thân
5864,5865,24,Nữ,Kinh doanh,Đã kết hôn
5865,5866,21,Nữ,Thất nghiệp,Đã kết hôn
5866,5867,28,Nữ,Kinh doanh,Khác
5867,5868,26,Nữ,Công việc tự do,Đã kết hôn
5868,5869,25,Nữ,Công chức,Độc thân
5869,5870,30,Nữ,Công chức,Độc thân
5870,5871,30,Nam,Công chức,Độc thân
5871,5872,18,Nam,Sinh viên,Độc thân
5872,5873,18,Nữ,Công việc tự do,Độc thân
5873,5874,22,Nữ,Công việc tự do,Độc thân
5874,5875,23,Nữ,Công nhân,Độc thân
5875,5876,20,Nữ,Nhân viên văn phòng,Đã kết hôn
5876,5877,30,Nam,Công chức,Đã kết hôn
5877,5878,26,Nam,Nhân viên văn phòng,Độc thân
5878,5879,29,Nam,Công nhân,Độc thân
5879,5880,27,Nam,Công việc tự do,Độc thân
5880,5881,23,Nữ,Công nhân,Độc thân
5881,5882,21,Nữ,Kinh doanh,Độc thân
5882,5883,29,Nữ,Công nhân,Độc thân
5883,5884,24,Nam,Công nhân,Độc thân
5884,5885,25,Nữ,Thất nghiệp,Độc thân
5885,5886,26,Nữ,Kinh doanh,Độc thân
5886,5887,30,Nam,Thất nghiệp,Độc thân
5887,5888,28,Nam,Nhân viên văn phòng,Đã kết hôn
5888,5889,23,Nam,Kinh doanh,Đã kết hôn
5889,5890,23,Nam,Sinh viên,Độc thân
5890,5891,25,Nam,Công nhân,Độc thân
5891,5892,29,Nữ,Công nhân,Độc thân
5892,5893,22,Nữ,Thất nghiệp,Độc thân
5893,5894,20,Nam,Nhân viên văn phòng,Độc thân
5894,5895,29,Nữ,Thất nghiệp,Độc thân
5895,5896,20,Nữ,Công việc tự do,Độc thân
5896,5897,30,Nữ,Kinh doanh,Độc thân
5897,5898,23,Nữ,Công việc tự do,Đã kết hôn
5898,5899,19,Nam,Sinh viên,Độc thân
5899,5900,23,Nữ,Kinh doanh,Độc thân
5900,5901,30,Nữ,Sinh viên,Độc thân
5901,5902,23,Nữ,Sinh viên,Độc thân
5902,5903,25,Nam,Sinh viên,Đã kết hôn
5903,5904,24,Nữ,Công chức,Độc thân
5904,5905,25,Nam,Kinh doanh,Độc thân
5905,5906,26,Nam,Kinh doanh,Độc thân
5906,5907,23,Nam,Công chức,Độc thân
5907,5908,20,Nam,Nhân viên văn phòng,Độc thân
5908,5909,27,Nữ,Công chức,Độc thân
5909,5910,20,Nam,Công nhân,Đã kết hôn
5910,5911,28,Nam,Công việc tự do,Độc thân
5911,5912,29,Nam,Công việc tự do,Độc thân
5912,5913,18,Nam,Sinh viên,Độc thân
5913,5914,28,Nam,Kinh doanh,Đã kết hôn
5914,5915,30,Nữ,Kinh doanh,Đã kết hôn
5915,5916,22,Nam,Sinh viên,Đã kết hôn
5916,5917,21,Nữ,Công nhân,Đã kết hôn
5917,5918,26,Nữ,Công việc tự do,Khác
5918,5919,26,Nam,Công chức,Độc thân
5919,5920,22,Nữ,Nhân viên văn phòng,Đã kết hôn
5920,5921,27,Nữ,Thất nghiệp,Khác
5921,5922,21,Nữ,Công nhân,Độc thân
5922,5923,24,Nam,Kinh doanh,Độc thân
5923,5924,23,Nam,Thất nghiệp,Đã kết hôn
5924,5925,21,Nam,Sinh viên,Đã kết hôn
5925,5926,30,Nam,Công việc tự do,Đã kết hôn
5926,5927,30,Nam,Thất nghiệp,Đã kết hôn
5927,5928,27,Nam,Sinh viên,Đã kết hôn
5928,5929,19,Nam,Kinh doanh,Độc thân
5929,5930,18,Nữ,Sinh viên,Độc thân
5930,5931,21,Nữ,Công chức,Độc thân
5931,5932,21,Nam,Thất nghiệp,Độc thân
5932,5933,30,Nữ,Thất nghiệp,Độc thân
5933,5934,18,Nam,Công việc tự do,Độc thân
5934,5935,23,Nam,Sinh viên,Độc thân
5935,5936,21,Nam,Công việc tự do,Đã kết hôn
5936,5937,18,Nữ,Thất nghiệp,Độc thân
5937,5938,18,Nam,Sinh viên,Đã kết hôn
5938,5939,30,Nam,Sinh viên,Đã kết hôn
5939,5940,18,Nam,Công việc tự do,Độc thân
